code_insee_com,nom_com,RR_med,NBJRR5_med,NBJRR1_med,NBJRR10_med,Tmin_med,Tmax_med,Tens_vap_med,Force_vent_med,Insolation_med,Rayonnement_med,niveau_vie_median_2021
11247,Monthaut,60.55,4.0,8.0,2.0,9.0,17.4,11.75,3.6,3579.0,14012.0,N/A - secret statistique
11248,Montirat,45.8,3.0,7.0,1.0,9.7,18.5,11.7,4.9,3476.0,13610.0,N/A - secret statistique
11249,Montjardin,60.55,4.0,8.0,2.0,8.3,16.4,10.7,4.3,3579.0,14012.0,N/A - secret statistique
11250,Montjoi,58.3,3.0,8.0,2.0,7.8,16.3,10.5,4.1,3389.0,14179.0,N/A - secret statistique
11251,Val-de-Dagne,56.8,3.0,7.0,2.0,9.7,18.5,11.7,4.9,3965.0,14346.5,19000
11252,Montmaur,48.5,3.0,7.0,1.0,9.5,17.6,11.4,4.6,3605.0,15422.0,25640
11253,Montolieu,60.8,4.0,8.0,2.0,9.7,18.7,10.05,4.4,3476.0,13610.0,19600
11254,Montréal,49.75,3.0,8.0,1.0,9.6,18.8,11.75,3.6,3579.0,14012.0,21190
11255,Montredon-des-Corbières,30.75,2.0,4.0,1.0,10.7,19.1,12.1,5.3,3965.0,14346.5,21540
11256,Montséret,37.5,2.0,5.0,1.0,10.3,19.6,11.8,5.6,3965.0,14346.5,22470
11257,Monze,39.55,2.5,6.0,1.0,9.7,18.5,11.7,4.9,3476.0,13610.0,20390
11258,Moussan,30.75,2.0,4.0,1.0,10.7,19.1,12.1,5.3,3965.0,14346.5,22710
11259,Moussoulens,60.8,4.0,8.0,2.0,9.7,18.7,11.4,4.7,3476.0,13610.0,21820
11260,Mouthoumet,53.7,3.0,7.0,2.0,7.8,16.3,10.5,4.1,3389.0,14179.0,14500
11261,Moux,41.35,3.0,6.0,1.0,10.3,19.6,11.8,5.6,3965.0,14346.5,20000
11262,Narbonne,30.75,2.0,4.0,1.0,10.1,18.6,12.1,5.3,NA,NA,19850
11263,Nébias,88.9,6.0,9.0,3.0,8.3,16.4,10.7,4.3,3579.0,14012.0,17380
11264,Névian,33.05,2.0,5.0,1.0,10.7,19.1,12.1,5.3,3965.0,14346.5,22270
11265,Niort-de-Sault,69.65,5.0,9.0,2.0,4.5,14.0,8.5,2.7,4173.0,15741.0,N/A - secret statistique
11266,Port-la-Nouvelle,24.5,2.0,4.0,1.0,13.15,20.8,12.5,6.5,4055.0,14416.0,19610
11267,Ornaisons,37.5,2.0,5.0,1.0,10.3,19.6,11.8,5.6,3965.0,14346.5,21760
11268,Orsans,51.0,3.0,8.0,1.0,11.1,23.8,11.75,3.6,3579.0,14012.0,N/A - secret statistique
11269,Ouveillan,32.15,2.0,5.0,1.0,10.2,20.5,12.1,5.3,3965.0,14346.5,20530
11270,Padern,39.4,2.0,6.0,1.0,8.55,17.65,10.5,2.1,3286.0,13667.5,16710
11271,Palairac,47.5,3.0,7.0,1.0,8.55,17.65,10.5,2.1,3286.0,13667.5,N/A - secret statistique
11272,Palaja,45.8,3.0,7.0,1.0,9.2,17.9,11.4,4.7,3476.0,13610.0,25100
11273,Paraza,33.05,2.0,5.0,1.0,9.65,19.5,12.7,5.6,3965.0,14346.5,20830
11274,Pauligne,48.2,3.0,7.0,1.0,9.0,17.4,11.75,3.6,3579.0,14012.0,22380
11275,Payra-sur-l'Hers,49.3,2.0,2.0,2.0,11.1,23.8,11.9,3.7,3652.0,14069.0,20290
11276,Paziols,31.7,2.0,3.0,1.0,8.55,17.65,10.5,2.1,3286.0,13667.5,17420
11277,Pécharic-et-le-Py,49.3,2.0,2.0,2.0,11.1,23.8,11.9,3.7,3652.0,14069.0,N/A - secret statistique
11278,Pech-Luna,49.3,2.0,2.0,2.0,11.1,23.8,11.9,3.7,3652.0,14069.0,N/A - secret statistique
11279,Pennautier,53.0,3.0,7.0,2.0,9.2,17.9,11.4,4.7,3476.0,13610.0,21860
11280,Pépieux,28.4,2.0,4.0,1.0,10.4,19.5,12.7,5.6,3965.0,14346.5,19290
11281,Pexiora,44.3,3.0,7.0,1.0,9.6,18.8,11.9,3.7,3652.0,14069.0,19500
11282,Peyrefitte-du-Razès,60.55,4.0,8.0,2.0,8.3,16.4,10.7,4.3,3579.0,14012.0,N/A - secret statistique
11283,Peyrefitte-sur-l'Hers,49.3,2.0,2.0,2.0,12.8,24.0,11.9,3.7,3652.0,14069.0,N/A - secret statistique
11284,Peyrens,53.3,4.0,8.0,2.0,8.5,17.7,11.9,3.7,3652.0,14069.0,22770
11285,Peyriac-de-Mer,30.75,2.0,4.0,1.0,10.7,19.1,12.1,5.3,3965.0,14346.5,22410
11286,Peyriac-Minervois,30.5,2.0,4.0,1.0,9.6,17.5,11.2,4.5,3965.0,14346.5,19950
11287,Peyrolles,61.2,4.0,8.0,2.0,7.6,19.55,10.5,2.9,3389.0,14179.0,N/A - secret statistique
11288,Pezens,50.45,3.0,8.0,1.0,9.7,18.7,11.4,4.7,3476.0,13610.0,21210
11289,Pieusse,48.5,3.0,7.0,1.0,8.2,19.4,11.4,4.7,3476.0,13610.0,21460
11290,Plaigne,49.3,2.0,2.0,2.0,11.1,23.8,11.3,3.0,3718.0,13467.0,20110
11291,Plavilla,51.0,3.0,8.0,1.0,11.1,23.8,11.0,2.1,3652.0,14069.0,N/A - secret statistique
11292,Pomarède,65.2,4.0,8.0,2.0,9.5,17.6,11.4,4.6,3605.0,15422.0,22130
11293,Pomas,48.5,3.0,7.0,1.0,8.2,19.4,11.4,4.7,3476.0,13610.0,21670
11294,Pomy,60.55,4.0,8.0,2.0,8.3,16.4,10.7,4.3,3579.0,14012.0,N/A - secret statistique
11295,Portel-des-Corbières,33.4,2.0,5.0,1.0,9.9,19.8,11.5,3.5,3965.0,14346.5,21400
11296,Pouzols-Minervois,33.05,2.0,5.0,1.0,9.65,19.5,12.7,3.9,3965.0,14346.5,19810
11297,Pradelles-Cabardès,94.15,5.5,10.0,3.0,9.6,17.5,11.2,4.5,3575.0,13240.0,18530
11299,Preixan,29.0,1.0,4.0,1.0,9.2,17.9,11.4,4.7,3476.0,13610.0,20730
11300,Puginier,53.3,4.0,8.0,2.0,9.5,17.6,11.4,4.6,3605.0,15422.0,23750
11301,Puichéric,30.5,2.0,4.0,1.0,10.4,19.5,11.8,5.6,3965.0,14346.5,18320
11302,Puilaurens,61.7,4.0,8.0,2.0,8.0,18.4,10.6,3.3,NA,NA,17540
11303,Puivert,88.9,6.0,9.0,3.0,8.3,16.4,10.7,4.3,3579.0,14012.0,18460
11304,Quillan,57.0,4.0,8.0,2.0,8.0,18.4,10.6,3.3,3579.0,14012.0,18670
11305,Quintillan,47.5,3.0,7.0,1.0,9.9,19.8,11.5,3.5,3286.0,13667.5,N/A - secret statistique
11306,Quirbajou,57.0,4.0,8.0,2.0,8.0,18.4,10.6,3.3,3579.0,14012.0,N/A - secret statistique
11307,Raissac-d'Aude,33.05,2.0,5.0,1.0,10.2,20.5,12.1,5.3,3965.0,14346.5,19780
11308,Raissac-sur-Lampy,49.75,3.0,8.0,1.0,9.7,18.7,11.4,4.7,3476.0,13610.0,21350
11309,Rennes-le-Château,49.9,3.0,7.0,1.0,8.0,18.4,10.6,3.3,3389.0,14179.0,N/A - secret statistique
11310,Rennes-les-Bains,61.2,4.0,8.0,2.0,7.6,19.55,10.6,3.3,3389.0,14179.0,13460
11311,Ribaute,41.35,3.0,6.0,1.0,9.9,19.4,11.8,5.6,3965.0,14346.5,19680
11312,Ribouisse,51.0,3.0,8.0,1.0,11.1,23.8,11.9,3.7,3652.0,14069.0,20180
11313,Ricaud,53.3,4.0,8.0,2.0,8.5,17.7,11.9,3.7,3652.0,14069.0,23000
11314,Rieux-en-Val,56.8,3.0,7.0,2.0,9.7,18.5,11.7,4.9,3389.0,14179.0,N/A - secret statistique
11315,Rieux-Minervois,30.5,2.0,4.0,1.0,10.4,19.5,11.2,4.5,3965.0,14346.5,19800
11316,Rivel,88.9,6.0,9.0,3.0,8.0,19.9,10.7,4.3,3579.0,14012.0,17290
11317,Rodome,58.2,4.0,7.0,2.0,4.5,14.0,8.5,2.7,NA,NA,16730
11318,Roquecourbe-Minervois,30.5,2.0,4.0,1.0,10.3,19.6,11.8,5.6,3965.0,14346.5,21020
11319,Roquefère,63.1,4.0,8.0,2.0,5.7,14.0,10.05,4.4,3476.0,13610.0,N/A - secret statistique
11320,Roquefeuil,69.65,5.0,9.0,2.0,4.5,14.0,8.5,2.7,3579.0,14012.0,19280
11321,Roquefort-de-Sault,65.2,4.0,8.0,2.0,6.9,16.15,6.9,3.6,3137.0,12269.5,19060
11322,Roquefort-des-Corbières,33.4,2.0,5.0,1.0,9.9,19.8,11.5,3.5,4055.0,14416.0,21610
11323,Roquetaillade-et-Conilhac,50.35,3.0,7.0,1.0,8.2,19.4,10.6,3.3,3579.0,14012.0,21620
11324,Roubia,41.5,3.0,6.0,1.0,9.65,19.5,12.7,5.6,3965.0,14346.5,20470
11325,Rouffiac-d'Aude,48.5,3.0,7.0,1.0,9.2,17.9,11.4,4.7,3476.0,13610.0,20120
11326,Rouffiac-des-Corbières,48.8,3.0,7.0,1.0,8.55,17.65,10.5,2.1,3286.0,13667.5,N/A - secret statistique
11327,Roullens,29.0,1.0,4.0,1.0,9.2,17.9,11.4,4.7,3476.0,13610.0,22710
11328,Routier,48.2,3.0,7.0,1.0,9.0,17.4,11.75,3.6,3579.0,14012.0,20030
11330,Rustiques,45.8,3.0,7.0,1.0,9.6,17.5,11.2,4.5,3476.0,13610.0,22920
11331,Saint-Amans,60.0,4.0,8.0,2.0,11.1,23.8,11.9,3.7,3652.0,14069.0,N/A - secret statistique
11332,Saint-André-de-Roquelongue,37.5,2.0,5.0,1.0,9.9,19.8,11.5,3.5,3965.0,14346.5,21090
11333,Saint-Benoît,60.55,4.0,8.0,2.0,8.3,16.4,10.7,4.3,3579.0,14012.0,N/A - secret statistique
11334,Sainte-Camelle,55.15,4.0,7.0,2.0,12.8,24.0,11.9,3.3,3371.0,12963.0,22410
11335,Sainte-Colombe-sur-Guette,61.7,4.0,8.0,2.0,6.9,16.15,10.6,3.3,3137.0,12269.5,N/A - secret statistique
11336,Sainte-Colombe-sur-l'Hers,65.5,4.0,9.0,2.0,8.0,19.9,11.0,2.1,3579.0,14012.0,18100
11337,Saint-Couat-d'Aude,30.5,2.0,4.0,1.0,10.3,19.6,11.8,5.6,3965.0,14346.5,20210
11338,Saint-Couat-du-Razès,60.55,4.0,8.0,2.0,8.3,16.4,10.7,4.3,3579.0,14012.0,N/A - secret statistique
11339,Saint-Denis,78.05,5.5,9.0,2.5,9.7,18.7,10.05,4.4,3031.0,12325.5,20700
11340,Sainte-Eulalie,50.45,3.0,8.0,1.0,9.7,18.7,11.4,4.7,3476.0,13610.0,23940
11341,Saint-Ferriol,49.9,3.0,7.0,1.0,8.0,18.4,10.6,3.3,3579.0,14012.0,19240
11342,Saint-Frichoux,30.5,2.0,4.0,1.0,9.6,17.5,11.2,4.5,3965.0,14346.5,18660
11343,Saint-Gaudéric,51.0,3.0,8.0,1.0,11.1,23.8,11.75,3.6,3579.0,14012.0,N/A - secret statistique
11344,Saint-Hilaire,68.0,5.0,9.0,2.0,6.9,15.95,10.5,2.9,3476.0,13610.0,21560
11345,Saint-Jean-de-Barrou,33.4,2.0,5.0,1.0,9.9,19.8,11.5,3.5,4099.0,14633.5,19920
11346,Saint-Jean-de-Paracol,88.9,6.0,9.0,3.0,8.3,16.4,10.7,4.3,3579.0,14012.0,12260
11347,Saint-Julia-de-Bec,49.9,3.0,7.0,1.0,8.0,18.4,10.6,3.3,NA,NA,19240
11348,Saint-Julien-de-Briola,51.0,3.0,8.0,1.0,11.1,23.8,11.9,3.7,3652.0,14069.0,N/A - secret statistique
11350,Saint-Just-et-le-Bézu,49.9,3.0,7.0,1.0,8.0,18.4,10.6,3.3,3389.0,14179.0,N/A - secret statistique
11351,Saint-Laurent-de-la-Cabrerisse,34.0,2.0,5.0,1.0,10.3,19.6,11.8,5.6,3965.0,14346.5,19900
11352,Saint-Louis-et-Parahou,68.75,4.0,8.0,2.0,8.0,18.4,10.6,3.3,3389.0,14179.0,N/A - secret statistique
11353,Saint-Marcel-sur-Aude,32.15,2.0,5.0,1.0,10.2,20.5,12.1,5.3,3965.0,14346.5,20990
11354,Saint-Martin-des-Puits,34.4,2.0,6.0,1.0,9.9,19.4,10.5,4.1,3389.0,14179.0,N/A - secret statistique
11355,Saint-Martin-de-Villereglan,48.5,3.0,7.0,1.0,8.2,19.4,11.75,3.6,3579.0,14012.0,25110
11356,Saint-Martin-Lalande,53.3,4.0,8.0,2.0,8.5,17.7,11.9,3.7,3652.0,14069.0,22230
11357,Saint-Martin-le-Vieil,49.75,3.0,8.0,1.0,9.7,18.7,11.4,4.7,3476.0,13610.0,22720
11358,Saint-Martin-Lys,57.0,4.0,8.0,2.0,8.0,18.4,10.6,3.3,NA,NA,N/A - secret statistique
11359,Saint-Michel-de-Lanès,55.15,4.0,7.0,2.0,12.8,24.0,11.7,3.0,3556.0,13450.0,24210
11360,Saint-Nazaire-d'Aude,32.15,2.0,5.0,1.0,10.2,20.5,12.1,5.3,3965.0,14346.5,21930
11361,Saint-Papoul,55.8,4.0,8.0,2.0,9.2,17.2,11.9,3.7,3652.0,14069.0,21480
11362,Saint-Paulet,48.5,3.0,7.0,1.0,9.5,17.6,11.4,4.6,3605.0,15422.0,21300
11363,Saint-Pierre-des-Champs,41.35,3.0,6.0,1.0,9.9,19.4,11.7,4.9,3389.0,14179.0,20670
11364,Saint-Polycarpe,50.35,3.0,7.0,1.0,8.2,19.4,10.5,2.9,3476.0,13610.0,17440
11365,Saint-Sernin,49.3,2.0,2.0,2.0,11.1,23.8,11.9,3.3,3371.0,12963.0,N/A - secret statistique
11366,Sainte-Valière,33.05,2.0,5.0,1.0,10.2,20.5,12.7,3.9,3965.0,14346.5,20560
11367,Saissac,95.0,6.0,11.0,3.0,9.7,18.7,12.0,2.1,3031.0,12325.5,19390
11368,Sallèles-Cabardès,46.8,3.0,7.0,1.0,9.6,17.5,11.2,4.5,3476.0,13610.0,19760
11369,Sallèles-d'Aude,32.15,2.0,5.0,1.0,10.2,20.5,12.1,5.3,3965.0,14346.5,21870
11370,Salles-d'Aude,31.8,2.0,5.0,1.0,10.1,18.6,12.1,5.3,NA,NA,23080
11371,Salles-sur-l'Hers,55.15,4.0,7.0,2.0,12.8,24.0,11.7,3.0,3556.0,13450.0,21610
11372,Salsigne,53.0,3.0,7.0,2.0,5.7,14.0,10.05,4.4,3476.0,13610.0,17800
11373,Salvezines,61.7,4.0,8.0,2.0,6.9,16.15,10.6,3.3,3137.0,12269.5,N/A - secret statistique
11374,Salza,58.3,3.0,8.0,2.0,7.8,16.3,10.5,4.1,3389.0,14179.0,N/A - secret statistique
11375,Seignalens,60.55,4.0,8.0,2.0,11.1,23.8,11.0,2.1,3579.0,14012.0,N/A - secret statistique
11376,Serpent,50.35,3.0,7.0,1.0,8.2,19.4,10.6,3.3,3579.0,14012.0,N/A - secret statistique
11377,Serres,61.2,4.0,8.0,2.0,7.6,19.55,10.6,3.3,3389.0,14179.0,N/A - secret statistique
11378,Serviès-en-Val,56.8,3.0,7.0,2.0,9.7,18.5,11.7,4.9,3389.0,14179.0,20380
11379,Sigean,24.5,2.0,4.0,1.0,13.15,20.8,12.1,5.3,4055.0,14416.0,20690
11380,Sonnac-sur-l'Hers,54.4,4.0,7.0,2.0,8.3,16.4,10.7,4.3,3579.0,14012.0,22030
11381,Sougraigne,68.75,4.0,8.0,2.0,7.6,19.55,10.5,2.9,3389.0,14179.0,N/A - secret statistique
11382,Souilhanels,53.3,4.0,8.0,2.0,8.5,17.7,11.9,3.7,3652.0,14069.0,24020
11383,Souilhe,53.3,4.0,8.0,2.0,8.5,17.7,11.9,3.7,3652.0,14069.0,22810
11384,Soulatgé,48.8,3.0,7.0,1.0,9.7,19.4,10.8,4.6,3389.0,14179.0,N/A - secret statistique
11385,Soupex,48.5,3.0,7.0,1.0,9.5,17.6,11.4,4.6,3605.0,15422.0,21700
11386,Talairan,34.4,2.0,6.0,1.0,9.9,19.4,11.5,3.5,3965.0,14346.5,18620
11387,Taurize,63.85,4.0,8.0,2.0,9.7,18.5,11.7,4.9,3389.0,14179.0,N/A - secret statistique
11388,Termes,58.3,3.0,8.0,2.0,7.8,16.3,10.5,4.1,3389.0,14179.0,N/A - secret statistique
11389,Terroles,61.2,4.0,8.0,2.0,7.6,19.55,10.5,2.9,3389.0,14179.0,N/A - secret statistique
11390,Thézan-des-Corbières,36.25,2.0,6.0,1.0,10.3,19.6,11.8,5.6,3965.0,14346.5,19790
11391,Tourette-Cabardès,63.1,4.0,8.0,2.0,5.7,14.0,10.05,4.4,3476.0,13610.0,N/A - secret statistique
11392,Tournissan,41.35,3.0,6.0,1.0,9.9,19.4,11.8,5.6,3965.0,14346.5,18190
11393,Tourouzelle,33.65,2.0,5.0,1.0,9.65,19.5,12.7,5.6,3965.0,14346.5,20730
11394,Tourreilles,50.35,3.0,7.0,1.0,8.2,19.4,11.75,3.6,3579.0,14012.0,20630
11395,Trassanel,48.9,3.0,6.0,2.0,9.6,17.5,11.2,4.5,3476.0,13610.0,N/A - secret statistique
11396,Trausse,30.5,2.0,4.0,1.0,9.6,17.5,11.2,4.5,3965.0,14346.5,19260
11397,Trèbes,45.8,3.0,7.0,1.0,9.7,18.5,11.7,4.9,3476.0,13610.0,19250
11398,Treilles,22.9,1.0,4.0,1.0,17.5,25.2,12.5,6.5,4055.0,14416.0,19130
11399,Tréville,65.2,4.0,8.0,2.0,9.2,17.2,11.9,3.7,3652.0,14069.0,22520
11400,Tréziers,54.4,4.0,7.0,2.0,7.0,18.5,11.0,2.1,3579.0,14012.0,N/A - secret statistique
11401,Tuchan,47.5,3.0,7.0,1.0,9.9,19.8,11.5,3.5,3286.0,13667.5,18770
11402,Valmigère,61.2,4.0,8.0,2.0,7.6,19.55,10.5,2.9,3389.0,14179.0,N/A - secret statistique
11404,Ventenac-Cabardès,53.0,3.0,7.0,2.0,9.7,18.7,11.4,4.7,3476.0,13610.0,22480
11405,Ventenac-en-Minervois,33.05,2.0,5.0,1.0,10.2,20.5,12.7,3.9,3965.0,14346.5,22260
11406,Véraza,50.35,3.0,7.0,1.0,7.6,19.55,10.5,2.9,3476.0,13610.0,N/A - secret statistique
11407,Verdun-en-Lauragais,91.0,5.0,10.0,3.0,9.2,17.2,12.0,2.1,3031.0,12325.5,22840
11408,Verzeille,29.0,1.0,4.0,1.0,9.2,17.9,11.4,4.7,3476.0,13610.0,21210
11409,Vignevieille,58.3,3.0,8.0,2.0,7.8,16.3,10.5,4.1,3389.0,14179.0,19230
11410,Villalier,46.8,3.0,7.0,1.0,9.6,17.5,11.2,4.5,3476.0,13610.0,21280
11411,Villanière,63.1,4.0,8.0,2.0,5.7,14.0,10.05,4.4,3476.0,13610.0,18780
11412,Villardebelle,68.0,5.0,9.0,2.0,6.9,15.95,10.5,2.9,3389.0,14179.0,N/A - secret statistique
11413,Villardonnel,53.0,3.0,7.0,2.0,9.7,18.7,10.05,4.4,3476.0,13610.0,20220
11414,Villar-en-Val,63.85,4.0,8.0,2.0,9.7,18.5,11.7,4.9,3389.0,14179.0,N/A - secret statistique
11415,Villar-Saint-Anselme,48.5,3.0,7.0,1.0,8.2,19.4,10.5,2.9,3476.0,13610.0,20720
11416,Villarzel-Cabardès,48.9,3.0,6.0,2.0,9.6,17.5,11.2,4.5,3476.0,13610.0,20930
11417,Villarzel-du-Razès,48.5,3.0,7.0,1.0,8.2,19.4,11.75,3.6,3579.0,14012.0,N/A - secret statistique
11418,Villasavary,44.3,3.0,7.0,1.0,9.6,18.8,11.9,3.7,3652.0,14069.0,21270
11419,Villautou,60.0,4.0,8.0,2.0,11.1,23.8,11.3,3.0,3718.0,13467.0,N/A - secret statistique
11420,Villebazy,68.0,5.0,9.0,2.0,6.9,15.95,10.5,2.9,3476.0,13610.0,20080
11421,Villedaigne,33.05,2.0,5.0,1.0,10.2,20.5,12.1,5.3,3965.0,14346.5,17280
11422,Villedubert,46.8,3.0,7.0,1.0,9.6,17.5,11.2,4.5,3476.0,13610.0,24050
11423,Villefloure,39.55,2.5,6.0,1.0,6.9,15.95,10.5,2.9,3476.0,13610.0,21200
11424,Villefort,88.9,6.0,9.0,3.0,8.3,16.4,10.7,4.3,3579.0,14012.0,N/A - secret statistique
11425,Villegailhenc,53.0,3.0,7.0,2.0,9.2,17.9,11.4,4.7,3476.0,13610.0,21610
11426,Villegly,46.8,3.0,7.0,1.0,9.6,17.5,11.2,4.5,3476.0,13610.0,20520
11427,Villelongue-d'Aude,60.55,4.0,8.0,2.0,9.0,17.4,11.75,3.6,3579.0,14012.0,20260
11428,Villemagne,55.8,4.0,8.0,2.0,9.2,17.2,12.0,2.1,3031.0,12325.5,20370
11429,Villemoustaussou,46.8,3.0,7.0,1.0,9.2,17.9,11.4,4.7,3476.0,13610.0,23540
11430,Villeneuve-la-Comptal,49.75,3.0,7.0,1.0,8.5,17.7,11.9,3.7,3652.0,14069.0,22920
11431,Villeneuve-les-Corbières,33.8,2.0,5.0,1.0,9.9,19.8,11.5,3.5,3286.0,13667.5,16280
11432,Villeneuve-lès-Montréal,44.3,3.0,7.0,1.0,9.6,18.8,11.75,3.6,3579.0,14012.0,22670
11433,Villeneuve-Minervois,48.9,3.0,6.0,2.0,9.6,17.5,11.2,4.5,3476.0,13610.0,20160
11434,Villepinte,55.8,4.0,8.0,2.0,9.6,18.8,11.9,3.7,3652.0,14069.0,20090
11435,Villerouge-Termenès,34.4,2.0,6.0,1.0,9.9,19.4,10.5,4.1,3389.0,14179.0,14680
11436,Villesèque-des-Corbières,33.4,2.0,5.0,1.0,9.9,19.8,11.5,3.5,3965.0,14346.5,16910
11437,Villesèquelande,50.45,3.0,8.0,1.0,9.2,17.9,11.4,4.7,3476.0,13610.0,22280
11438,Villesiscle,44.3,3.0,7.0,1.0,9.6,18.8,11.75,3.6,3579.0,14012.0,21360
11439,Villespy,55.8,4.0,8.0,2.0,9.2,17.2,11.9,3.7,3652.0,14069.0,20760
11440,Villetritouls,63.85,4.0,8.0,2.0,9.7,18.5,11.7,4.9,3389.0,14179.0,N/A - secret statistique
11441,Vinassan,31.8,2.0,5.0,1.0,10.1,18.6,12.1,5.3,NA,NA,23920
12001,Agen-d'Aveyron,79.45,5.0,10.0,3.0,5.6,15.6,11.8,4.8,3703.0,13345.0,25590
12002,Aguessac,52.0,3.0,8.0,1.0,6.3,16.4,9.2,1.9,3450.0,12407.0,22260
12003,Albres,89.55,5.0,10.0,3.0,6.6,17.5,10.7,2.3,3383.5,12351.5,20800
12004,Almont-les-Junies,71.25,5.0,9.5,2.0,6.6,17.5,9.65,3.4,3345.0,11451.0,20750
12006,Alrance,90.8,6.0,10.0,3.0,6.2,14.3,9.7,3.9,3474.0,13343.0,19830
12007,Ambeyrac,66.25,5.0,9.5,2.0,8.3,18.3,10.6,2.3,3383.5,12351.5,20850
12008,Anglars-Saint-Félix,78.6,5.0,10.0,2.5,7.5,15.4,10.6,1.9,3310.0,12085.0,21490
12009,Arnac-sur-Dourdou,91.2,4.0,7.0,3.0,7.5,14.8,9.6,5.3,3138.0,12100.0,N/A - secret statistique
12010,Arques,87.9,5.0,10.0,3.0,6.4,14.0,9.7,3.9,3703.0,13345.0,23840
12011,Arvieu,90.8,6.0,10.0,3.0,7.6,15.5,9.7,3.9,3703.0,13345.0,21580
12012,Asprières,89.55,5.0,10.0,3.0,7.5,17.7,10.7,2.3,3383.5,12351.5,21410
12013,Aubin,76.4,5.0,10.0,2.0,6.6,17.5,9.65,3.4,3345.0,11451.0,20090
12015,Auriac-Lagast,82.8,5.0,9.0,3.0,7.6,15.5,10.7,3.1,3414.0,12630.0,19270
12016,Auzits,71.25,5.0,9.5,2.0,6.6,17.5,9.65,3.4,3345.0,11451.0,21330
12017,Ayssènes,62.4,4.0,9.0,2.0,4.2,12.5,10.4,2.5,3474.0,13343.0,18730
12018,Balaguier-d'Olt,61.45,4.0,8.0,2.0,8.3,18.3,10.6,2.3,3383.5,12351.5,23610
12019,Balaguier-sur-Rance,64.9,4.0,9.0,2.0,8.0,18.6,9.3,3.3,3575.0,13240.0,N/A - secret statistique
12021,Bas Ségala,80.7,5.0,10.0,3.0,7.1,17.8,10.6,1.9,3310.0,12085.0,20100
12022,Bastide-Pradines,52.0,3.0,8.0,1.0,6.3,16.4,9.2,1.9,3450.0,12407.0,N/A - secret statistique
12023,Bastide-Solages,76.9,5.0,9.0,2.0,8.0,18.6,10.7,3.2,3565.5,13621.5,21100
12024,Belcastel,77.4,5.0,10.0,3.0,4.5,15.5,9.9,3.5,3672.5,13495.0,23650
12025,Belmont-sur-Rance,58.5,4.0,8.0,2.0,5.7,16.6,10.6,3.3,3474.0,13343.0,20720
12026,Bertholène,79.45,5.0,10.0,3.0,4.45,13.4,11.8,4.8,3703.0,13345.0,21800
12027,Bessuéjouls,74.4,5.0,9.0,3.0,6.0,16.0,10.4,2.0,3703.0,13345.0,22840
12028,Boisse-Penchot,89.55,5.0,10.0,3.0,6.6,17.5,10.1,2.2,3349.0,12638.0,19570
12029,Bor-et-Bar,72.7,5.0,9.0,2.0,6.7,19.15,10.6,1.9,3310.0,12085.0,16560
12030,Bouillac,89.55,5.0,10.0,3.0,6.6,17.5,10.7,2.3,3383.5,12351.5,19900
12031,Bournazel,77.4,5.0,10.0,3.0,4.5,15.5,9.65,3.4,3345.0,11451.0,23030
12032,Boussac,73.9,4.0,9.0,2.0,6.95,14.6,10.7,3.1,3414.0,12630.0,21580
12033,Bozouls,74.4,5.0,9.0,3.0,6.0,16.0,10.4,2.0,3703.0,13345.0,23480
12034,Brandonnet,80.7,5.0,10.0,3.0,7.1,17.8,10.6,1.9,3310.0,12085.0,21540
12035,Brasc,76.5,5.0,10.0,3.0,8.0,18.6,10.4,2.5,3474.0,13343.0,14550
12036,Brommat,90.4,6.0,10.0,3.0,5.5,14.65,8.6,4.7,3464.0,12519.0,20440
12037,Broquiès,68.5,5.0,9.0,2.0,6.2,14.3,10.4,2.5,3474.0,13343.0,18190
12038,Brousse-le-Château,68.5,5.0,9.0,2.0,6.2,14.3,10.4,2.5,3474.0,13343.0,19560
12039,Brusque,79.15,4.0,9.0,2.0,7.5,14.8,9.6,5.3,3138.0,12100.0,19580
12041,Cabanès,73.8,5.0,10.0,3.0,7.9,16.45,10.5,3.6,3414.0,12630.0,19540
12042,Calmels-et-le-Viala,88.8,4.5,9.5,3.0,7.5,17.0,10.4,2.5,3474.0,13343.0,21860
12043,Calmont,66.3,4.0,9.0,2.0,5.6,15.6,10.7,3.1,3414.0,12630.0,25540
12044,Camarès,79.15,4.0,9.0,2.0,7.0,14.8,10.6,3.3,3138.0,12100.0,20760
12045,Camboulazet,73.9,4.0,9.0,2.0,6.95,14.6,10.7,3.1,3414.0,12630.0,23240
12046,Camjac,70.85,5.0,10.0,3.0,6.95,14.6,10.7,3.1,3414.0,12630.0,21690
12047,Campagnac,80.15,5.0,10.0,3.0,5.7,15.95,8.95,2.3,3730.0,14766.0,20260
12048,Campouriez,86.9,5.0,10.0,3.0,7.45,18.9,9.65,3.4,3345.0,11451.0,22220
12049,Campuac,80.5,5.0,10.0,3.0,6.8,18.7,9.65,3.4,3345.0,11451.0,21670
12050,Canet-de-Salars,71.9,5.0,9.0,2.0,5.7,14.0,9.7,3.9,3703.0,13345.0,22110
12051,Cantoin,90.4,6.0,10.0,3.0,4.5,12.9,8.6,4.7,4299.0,14771.0,19050
12052,Capdenac-Gare,72.55,5.0,9.5,2.0,7.5,17.7,10.7,2.3,3383.5,12351.5,20860
